path,model_name,task,adapter_type,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,target_suffixes_json,scaling_mode,grouping_mode,learning_rate,max_length,warmup_ratio,seed,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_score,train_time_s
wandb_stage1_mlp/offline-run-20260315_173304-eqw9ogv8/run-eqw9ogv8.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,5e-05,128,0.05,0,6754304,6750208,6750208,0.5894547910402039,235.15197658538818
wandb_stage1_mlp/offline-run-20260315_173322-73ds9zo9/run-73ds9zo9.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,5e-05,256,0.0,0,6754304,6750208,6750208,0.5868789269320265,160.21642208099365
wandb_stage1_mlp/offline-run-20260315_173350-1l8n46tt/run-1l8n46tt.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,0.0001,256,0.05,0,6754304,6750208,6750208,0.6222528623575487,307.71203899383545
wandb_stage1_mlp/offline-run-20260315_173358-obgsot99/run-obgsot99.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,1e-05,256,0.05,0,6754304,6750208,6750208,0.09207848586058005,160.23746967315674
wandb_stage1_mlp/offline-run-20260315_173442-puyis0zy/run-puyis0zy.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,5e-05,256,0.05,0,6754304,6750208,6750208,0.5894547910402039,252.79409289360046
wandb_stage1_mlp/offline-run-20260315_173450-htv62tol/run-htv62tol.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,2e-05,256,0.0,0,6754304,6750208,6750208,0.3442667661535563,180.38535809516907
wandb_stage1_mlp/offline-run-20260315_173453-4cmvzi13/run-4cmvzi13.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,5e-05,256,0.05,0,6754304,6750208,6750208,0.5894547910402039,236.95060348510742
wandb_stage1_mlp/offline-run-20260315_173456-bpm44t2m/run-bpm44t2m.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,16,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,0.0001,128,0.0,0,11276288,11272192,11272192,0.8411552346570397,204.3612937927246
wandb_stage1_mlp/offline-run-20260315_173458-4iw1us27/run-4iw1us27.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,1e-05,256,0.0,0,6754304,6750208,6750208,0.06414070366148991,187.61127924919128
wandb_stage1_mlp/offline-run-20260315_173500-rg8oi8c8/run-rg8oi8c8.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,2e-05,128,0.05,0,6754304,6750208,6750208,0.40774352124367497,160.52911472320557
wandb_stage1_mlp/offline-run-20260315_173509-qzx5rzde/run-qzx5rzde.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,1e-05,128,0.05,0,6754304,6750208,6750208,0.09207848586058005,201.88213276863098
wandb_stage1_mlp/offline-run-20260315_173515-xq46esom/run-xq46esom.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,16,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,0.0001,128,0.0,0,11276288,11272192,11272192,0.8411552346570397,73.17760396003723
wandb_stage1_mlp/offline-run-20260315_173518-spkw4mxr/run-spkw4mxr.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,5e-05,128,0.0,0,6754304,6750208,6750208,0.5868789269320265,232.70881915092468
wandb_stage1_mlp/offline-run-20260315_173521-9snl6e4n/run-9snl6e4n.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,1e-05,256,0.0,0,6754304,6750208,6750208,0.06414070366148991,193.02306485176086
wandb_stage1_mlp/offline-run-20260315_173548-dzvm0f9g/run-dzvm0f9g.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,5e-05,128,0.0,0,6754304,6750208,6750208,0.5868789269320265,309.46135449409485
wandb_stage1_mlp/offline-run-20260315_173551-1mgsuw7i/run-1mgsuw7i.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,1e-05,128,0.0,0,6754304,6750208,6750208,0.06414070366148991,211.61340188980103
wandb_stage1_mlp/offline-run-20260315_173608-64vt5dp2/run-64vt5dp2.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",standard,contiguous,2e-05,128,0.0,0,6754304,6750208,6750208,0.3442667661535563,163.1335473060608
wandb_stage1_mlp/offline-run-20260315_173615-zqfowolw/run-zqfowolw.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,group_local,equal,,16,4,,,attn_mlp,"[""q_proj"", ""k_proj"", ""v_proj"", ""o_proj"", ""gate_proj"", ""up_proj"", ""down_proj""]",rs,contiguous,2e-05,128,0.05,0,6754304,6750208,6750208,0.40774352124367497,233.47341537475586
