path,model_name,task,adapter_type,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,target_suffixes_json,scaling_mode,grouping_mode,learning_rate,max_length,warmup_ratio,seed,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_score,train_time_s
wandb_stage1/offline-run-20260313_141514-hibj69id/run-hibj69id.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,256,0.0,0,85266432,85262336,1376256,0.8050660346783342,102.27007222175598
wandb_stage1/offline-run-20260313_141515-sutcgkfl/run-sutcgkfl.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,128,0.05,0,85266432,85262336,1376256,0.892526455026455,171.47021102905273
wandb_stage1/offline-run-20260313_141520-753g341t/run-753g341t.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,0,16,16,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,256,0.05,0,85594112,85590016,1703936,0.8229411764705883,81.62541770935059
wandb_stage1/offline-run-20260313_141549-mmfrjg1e/run-mmfrjg1e.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,0,16,16,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,0.0001,256,0.05,0,85594112,85590016,1703936,0.8920454545454546,49.51952385902405
wandb_stage1/offline-run-20260313_141553-34ilkcr6/run-34ilkcr6.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,0,16,16,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,256,0.0,0,85594112,85590016,1703936,0.856867322480775,39.29990744590759
wandb_stage1/offline-run-20260313_141600-slhgg64r/run-slhgg64r.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,0,16,16,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,128,0.0,0,85594112,85590016,1703936,0.9053098831799855,39.712469816207886
wandb_stage1/offline-run-20260313_141626-mjeo6wjf/run-mjeo6wjf.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,128,0.05,0,85266432,85262336,1376256,0.8707550030321407,45.530696392059326
wandb_stage1/offline-run-20260313_141634-885g9d4j/run-885g9d4j.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,256,0.0,0,85266432,85262336,1376256,0.8965881485337498,243.1809823513031
wandb_stage1/offline-run-20260313_141648-phiit46w/run-phiit46w.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,128,0.05,0,85266432,85262336,1376256,0.8089149839040094,221.16139268875122
wandb_stage1/offline-run-20260313_141658-h703r67b/run-h703r67b.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,0,16,16,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,0.0001,256,0.0,0,85594112,85590016,1703936,0.8929973821989529,83.15493559837341
wandb_stage1/offline-run-20260313_141741-3672h5lv/run-3672h5lv.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,256,0.05,0,85266432,85262336,1376256,0.892526455026455,129.98081922531128
wandb_stage1/offline-run-20260313_141815-0mwu0wol/run-0mwu0wol.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,256,0.0,0,85266432,85262336,1376256,0.8866207322089675,114.66545367240906
wandb_stage1/offline-run-20260313_141839-9wijnt18/run-9wijnt18.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,128,0.0,0,85266432,85262336,1376256,0.8965881485337498,153.534038066864
wandb_stage1/offline-run-20260313_141840-xeekehqt/run-xeekehqt.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,128,0.0,0,85266432,85262336,1376256,0.8566677522797876,51.140326261520386
wandb_stage1/offline-run-20260313_141853-zrk4jn5y/run-zrk4jn5y.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,128,0.05,0,85266432,85262336,1376256,0.8089149839040094,87.02065134048462
wandb_stage1/offline-run-20260313_141914-haaav1jb/run-haaav1jb.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,256,0.0,0,85266432,85262336,1376256,0.8050660346783342,129.09890985488892
wandb_stage1/offline-run-20260313_141925-xlx3wamx/run-xlx3wamx.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,2e-05,256,0.05,0,85266432,85262336,1376256,0.8707550030321407,39.76600742340088
wandb_stage1/offline-run-20260313_141928-mwzgmn3h/run-mwzgmn3h.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,256,0.0,0,85266432,85262336,1376256,0.8965881485337498,63.291906118392944
wandb_stage1/offline-run-20260313_142011-m2z4fcvo/run-m2z4fcvo.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,256,0.05,0,85266432,85262336,1376256,0.8089149839040094,51.33571767807007
wandb_stage1/offline-run-20260313_142027-l2yvgz1s/run-l2yvgz1s.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,128,0.0,0,85266432,85262336,1376256,0.8050660346783342,76.12542653083801
wandb_stage1/offline-run-20260313_142027-w32irjtf/run-w32irjtf.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,group_local,param,327680,16,8,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,256,0.05,0,85266432,85262336,1376256,0.8707550030321407,102.09052801132202
