path,model_name,task,adapter_type,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,target_suffixes_json,scaling_mode,grouping_mode,learning_rate,max_length,warmup_ratio,seed,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_score,train_time_s
wandb_stage1_new/offline-run-20260314_142730-35duiih2/run-35duiih2.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,256,0.05,0,1216512,1212416,1212416,0.4981949458483754,54.649800539016724
wandb_stage1_new/offline-run-20260314_142732-4dovve9g/run-4dovve9g.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,128,0.0,0,1216512,1212416,1212416,0.4368231046931408,25.55264115333557
wandb_stage1_new/offline-run-20260314_142743-7t8ai4lh/run-7t8ai4lh.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,128,0.0,0,1216512,1212416,1212416,0.7220216606498195,25.414875984191895
wandb_stage1_new/offline-run-20260314_142756-7k7l5kti/run-7k7l5kti.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,128,0.05,0,1216512,1212416,1212416,0.7111913357400722,219.38602566719055
wandb_stage1_new/offline-run-20260314_142801-bjaow4p0/run-bjaow4p0.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,256,0.0,0,1216512,1212416,1212416,0.4729241877256318,26.03713846206665
wandb_stage1_new/offline-run-20260314_142821-9ef99wr2/run-9ef99wr2.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,128,0.0,0,1216512,1212416,1212416,0.4620938628158845,25.44028401374817
wandb_stage1_new/offline-run-20260314_142852-12rp9epw/run-12rp9epw.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,5e-05,256,0.0,0,1216512,1212416,1212416,0.48375451263537905,26.323992252349854
wandb_stage1_new/offline-run-20260314_142854-gvfwe91j/run-gvfwe91j.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,128,0.05,0,1216512,1212416,1212416,0.4332129963898917,78.41797995567322
wandb_stage1_new/offline-run-20260314_142912-11l0fbh6/run-11l0fbh6.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,0.0001,256,0.0,0,1216512,1212416,1212416,0.7292418772563177,120.95806956291199
wandb_stage1_new/offline-run-20260314_142920-br49kupd/run-br49kupd.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,128,0.05,0,1134592,1130496,1130496,0.4729241877256318,179.74123454093933
wandb_stage1_new/offline-run-20260314_142935-ebgds596/run-ebgds596.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,5e-05,256,0.05,0,1216512,1212416,1212416,0.4981949458483754,91.40746879577637
wandb_stage1_new/offline-run-20260314_142951-ehnetlrm/run-ehnetlrm.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,0.0001,256,0.05,0,1216512,1212416,1212416,0.7364620938628159,39.30979633331299
wandb_stage1_new/offline-run-20260314_142954-2uo4cosz/run-2uo4cosz.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,2e-05,256,0.05,0,1134592,1130496,1130496,0.4693140794223827,195.3184370994568
wandb_stage1_new/offline-run-20260314_143010-atv9ubdi/run-atv9ubdi.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,256,0.05,0,1134592,1130496,1130496,0.4729241877256318,213.83783102035522
wandb_stage1_new/offline-run-20260314_143027-drj7j72x/run-drj7j72x.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",rs,contiguous,1e-05,256,0.05,0,1134592,1130496,1130496,0.4729241877256318,25.707282781600952
wandb_stage1_new/offline-run-20260314_143051-bncgr7g2/run-bncgr7g2.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,2,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,1e-05,128,0.0,0,1134592,1130496,1130496,0.4729241877256318,93.18968200683594
wandb_stage1_new/offline-run-20260314_143057-4em8lda7/run-4em8lda7.wandb,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,group_local,equal,,16,4,,,attn_only,"[""q_proj"", ""v_proj""]",standard,contiguous,0.0001,256,0.05,0,1216512,1212416,1212416,0.7364620938628159,25.67621111869812
